Id,ActivityHour,Calories,TotalIntensity,AverageIntensity,StepTotal,sleep_quality,restless_ratio,awake_ratio,HeartRate,StressLevel
1503960366,2016-04-12 00:00:00,81.0,20.0,0.333333,373.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 01:00:00,61.0,8.0,0.133333,160.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 02:00:00,59.0,7.0,0.116667,151.0,0.38,0.31,0.31,0.0,0.0
1503960366,2016-04-12 03:00:00,47.0,0.0,0.0,0.0,0.95,0.02,0.03,0.0,0.0
1503960366,2016-04-12 04:00:00,48.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0
1503960366,2016-04-12 05:00:00,48.0,0.0,0.0,0.0,0.9,0.1,0.0,0.0,0.0
1503960366,2016-04-12 06:00:00,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 07:00:00,47.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0
1503960366,2016-04-12 08:00:00,68.0,13.0,0.216667,250.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 09:00:00,141.0,30.0,0.5,1864.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 10:00:00,99.0,29.0,0.483333,676.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 11:00:00,76.0,12.0,0.2,360.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 12:00:00,73.0,11.0,0.183333,253.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 13:00:00,66.0,6.0,0.1,221.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 14:00:00,110.0,36.0,0.6,1166.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 15:00:00,151.0,58.0,0.966667,2063.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 16:00:00,76.0,13.0,0.216667,344.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 17:00:00,83.0,16.0,0.266667,489.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 18:00:00,124.0,29.0,0.483333,1386.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 19:00:00,104.0,39.0,0.65,558.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 20:00:00,132.0,41.0,0.683333,1733.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 21:00:00,100.0,31.0,0.516667,684.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 22:00:00,65.0,9.0,0.15,89.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-12 23:00:00,81.0,21.0,0.35,338.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 00:00:00,69.0,14.0,0.233333,144.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 01:00:00,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 02:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 03:00:00,53.0,4.0,0.066667,36.0,0.88,0.06,0.06,0.0,0.0
1503960366,2016-04-13 04:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 05:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 06:00:00,48.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0
1503960366,2016-04-13 07:00:00,59.0,8.0,0.133333,126.0,0.85,0.02,0.13,0.0,0.0
1503960366,2016-04-13 08:00:00,69.0,12.0,0.2,275.0,0.81,0.14,0.05,0.0,0.0
1503960366,2016-04-13 09:00:00,136.0,27.0,0.45,1679.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 10:00:00,77.0,15.0,0.25,295.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 11:00:00,84.0,16.0,0.266667,524.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 12:00:00,82.0,15.0,0.25,486.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 13:00:00,72.0,10.0,0.166667,302.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 14:00:00,128.0,46.0,0.766667,1577.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 15:00:00,79.0,13.0,0.216667,493.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 16:00:00,71.0,10.0,0.166667,299.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 17:00:00,87.0,23.0,0.383333,695.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 18:00:00,118.0,25.0,0.416667,1343.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 19:00:00,73.0,13.0,0.216667,258.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 20:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 21:00:00,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 22:00:00,74.0,11.0,0.183333,437.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-13 23:00:00,135.0,56.0,0.933333,1766.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 00:00:00,56.0,4.0,0.066667,81.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 01:00:00,54.0,3.0,0.05,58.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 02:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 03:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 04:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 05:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 06:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 07:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 08:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 09:00:00,93.0,14.0,0.233333,902.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 10:00:00,109.0,23.0,0.383333,1106.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 11:00:00,64.0,7.0,0.116667,50.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 12:00:00,85.0,18.0,0.3,501.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 13:00:00,137.0,54.0,0.9,1779.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 14:00:00,113.0,22.0,0.366667,1228.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 15:00:00,66.0,7.0,0.116667,139.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 16:00:00,88.0,25.0,0.416667,408.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 17:00:00,61.0,5.0,0.083333,37.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 18:00:00,72.0,12.0,0.2,322.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 19:00:00,55.0,1.0,0.016667,11.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 20:00:00,91.0,24.0,0.4,806.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 21:00:00,174.0,57.0,0.95,2670.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 22:00:00,79.0,17.0,0.283333,362.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-14 23:00:00,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 00:00:00,60.0,6.0,0.1,83.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 01:00:00,58.0,5.0,0.083333,75.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 02:00:00,59.0,7.0,0.116667,124.0,0.0,0.0,1.0,0.0,0.0
1503960366,2016-04-15 03:00:00,47.0,0.0,0.0,0.0,0.95,0.02,0.03,0.0,0.0
1503960366,2016-04-15 04:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 05:00:00,49.0,1.0,0.016667,26.0,0.97,0.03,0.0,0.0,0.0
1503960366,2016-04-15 06:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 07:00:00,49.0,1.0,0.016667,7.0,0.92,0.07,0.02,0.0,0.0
1503960366,2016-04-15 08:00:00,54.0,5.0,0.083333,55.0,0.8,0.13,0.07,0.0,0.0
1503960366,2016-04-15 09:00:00,50.0,2.0,0.033333,21.0,0.92,0.08,0.0,0.0,0.0
1503960366,2016-04-15 10:00:00,63.0,8.0,0.133333,154.0,0.9,0.1,0.0,0.0,0.0
1503960366,2016-04-15 11:00:00,84.0,23.0,0.383333,425.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 12:00:00,74.0,13.0,0.216667,270.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 13:00:00,67.0,9.0,0.15,373.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 14:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 15:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 16:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 17:00:00,140.0,47.0,0.783333,1774.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 18:00:00,87.0,22.0,0.366667,509.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 19:00:00,97.0,32.0,0.533333,519.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 20:00:00,64.0,8.0,0.133333,77.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 21:00:00,75.0,14.0,0.233333,280.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 22:00:00,151.0,66.0,1.1,2145.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-15 23:00:00,182.0,95.0,1.583333,2768.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 00:00:00,77.0,15.0,0.25,459.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 01:00:00,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 02:00:00,52.0,3.0,0.05,63.0,0.94,0.0,0.06,0.0,0.0
1503960366,2016-04-16 03:00:00,48.0,1.0,0.016667,6.0,0.93,0.07,0.0,0.0,0.0
1503960366,2016-04-16 04:00:00,49.0,1.0,0.016667,6.0,0.92,0.08,0.0,0.0,0.0
1503960366,2016-04-16 05:00:00,49.0,1.0,0.016667,12.0,0.97,0.03,0.0,0.0,0.0
1503960366,2016-04-16 06:00:00,48.0,0.0,0.0,0.0,0.92,0.08,0.0,0.0,0.0
1503960366,2016-04-16 07:00:00,54.0,4.0,0.066667,101.0,0.93,0.03,0.03,0.0,0.0
1503960366,2016-04-16 08:00:00,62.0,9.0,0.15,175.0,0.8,0.05,0.15,0.0,0.0
1503960366,2016-04-16 09:00:00,124.0,38.0,0.633333,1181.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 10:00:00,110.0,14.0,0.233333,1295.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 11:00:00,147.0,30.0,0.5,2043.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 12:00:00,119.0,42.0,0.7,1513.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 13:00:00,214.0,90.0,1.5,3616.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 14:00:00,82.0,20.0,0.333333,580.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 15:00:00,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 16:00:00,54.0,2.0,0.033333,15.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 17:00:00,79.0,17.0,0.283333,380.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 18:00:00,65.0,10.0,0.166667,96.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 19:00:00,67.0,12.0,0.2,146.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 20:00:00,81.0,19.0,0.316667,385.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 21:00:00,75.0,13.0,0.216667,463.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 22:00:00,55.0,3.0,0.05,42.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-16 23:00:00,56.0,5.0,0.083333,92.0,0.97,0.03,0.0,0.0,0.0
1503960366,2016-04-17 00:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 01:00:00,48.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0
1503960366,2016-04-17 02:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 03:00:00,49.0,1.0,0.016667,8.0,0.98,0.02,0.0,0.0,0.0
1503960366,2016-04-17 04:00:00,48.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0
1503960366,2016-04-17 05:00:00,48.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0
1503960366,2016-04-17 06:00:00,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 07:00:00,48.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0
1503960366,2016-04-17 08:00:00,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 09:00:00,48.0,0.0,0.0,0.0,0.93,0.07,0.0,0.0,0.0
1503960366,2016-04-17 10:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 11:00:00,63.0,9.0,0.15,84.0,0.89,0.11,0.0,0.0,0.0
1503960366,2016-04-17 12:00:00,76.0,18.0,0.3,260.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 13:00:00,83.0,23.0,0.383333,402.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 14:00:00,69.0,10.0,0.166667,252.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 15:00:00,73.0,13.0,0.216667,191.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 16:00:00,57.0,2.0,0.033333,13.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 17:00:00,174.0,71.0,1.183333,2613.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 18:00:00,136.0,39.0,0.65,1616.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 19:00:00,95.0,24.0,0.4,754.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 20:00:00,191.0,87.0,1.45,2955.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 21:00:00,79.0,16.0,0.266667,487.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 22:00:00,58.0,5.0,0.083333,70.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-17 23:00:00,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 00:00:00,82.0,21.0,0.35,416.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 01:00:00,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 02:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 03:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 04:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 05:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 06:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 07:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 08:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 09:00:00,133.0,39.0,0.65,1688.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 10:00:00,81.0,17.0,0.283333,380.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 11:00:00,73.0,15.0,0.25,328.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 12:00:00,118.0,40.0,0.666667,1306.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 13:00:00,70.0,9.0,0.15,268.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 14:00:00,64.0,7.0,0.116667,137.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 15:00:00,80.0,14.0,0.233333,495.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 16:00:00,78.0,17.0,0.283333,277.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 17:00:00,79.0,18.0,0.3,304.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 18:00:00,234.0,114.0,1.9,4074.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 19:00:00,157.0,30.0,0.5,2101.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 20:00:00,57.0,2.0,0.033333,28.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 21:00:00,68.0,11.0,0.183333,187.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 22:00:00,86.0,19.0,0.316667,542.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-18 23:00:00,83.0,18.0,0.3,488.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 00:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 01:00:00,49.0,1.0,0.016667,22.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 02:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 03:00:00,50.0,2.0,0.033333,9.0,0.92,0.08,0.0,0.0,0.0
1503960366,2016-04-19 04:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 05:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 06:00:00,49.0,1.0,0.016667,7.0,0.95,0.05,0.0,0.0,0.0
1503960366,2016-04-19 07:00:00,75.0,19.0,0.316667,316.0,0.69,0.31,0.0,0.0,0.0
1503960366,2016-04-19 08:00:00,130.0,38.0,0.633333,1656.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 09:00:00,79.0,16.0,0.266667,367.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 10:00:00,75.0,16.0,0.266667,203.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 11:00:00,72.0,13.0,0.216667,194.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 12:00:00,143.0,61.0,1.016667,1887.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 13:00:00,171.0,65.0,1.083333,2697.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 14:00:00,76.0,12.0,0.2,409.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 15:00:00,72.0,12.0,0.2,299.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 16:00:00,71.0,9.0,0.15,297.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 17:00:00,90.0,13.0,0.216667,732.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 18:00:00,120.0,30.0,0.5,1280.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 19:00:00,93.0,31.0,0.516667,397.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 20:00:00,159.0,69.0,1.15,2487.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 21:00:00,94.0,16.0,0.266667,826.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 22:00:00,58.0,4.0,0.066667,52.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-19 23:00:00,120.0,48.0,0.8,1369.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 00:00:00,54.0,2.0,0.033333,16.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 01:00:00,53.0,2.0,0.033333,36.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 02:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 03:00:00,48.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0
1503960366,2016-04-20 04:00:00,48.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0
1503960366,2016-04-20 05:00:00,47.0,0.0,0.0,0.0,0.98,0.02,0.0,0.0,0.0
1503960366,2016-04-20 06:00:00,48.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 07:00:00,51.0,3.0,0.05,29.0,0.8,0.15,0.05,0.0,0.0
1503960366,2016-04-20 08:00:00,70.0,14.0,0.233333,264.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 09:00:00,144.0,50.0,0.833333,1993.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 10:00:00,79.0,13.0,0.216667,459.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 11:00:00,58.0,1.0,0.016667,65.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 12:00:00,64.0,8.0,0.133333,185.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 13:00:00,61.0,5.0,0.083333,64.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 14:00:00,113.0,39.0,0.65,1270.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 15:00:00,97.0,21.0,0.35,797.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 16:00:00,70.0,11.0,0.183333,261.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 17:00:00,57.0,2.0,0.033333,13.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 18:00:00,114.0,32.0,0.533333,1308.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 19:00:00,117.0,36.0,0.6,1558.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 20:00:00,80.0,12.0,0.2,499.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 21:00:00,83.0,22.0,0.366667,395.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 22:00:00,62.0,7.0,0.116667,77.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-20 23:00:00,120.0,33.0,0.55,1255.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 00:00:00,54.0,2.0,0.033333,17.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 01:00:00,61.0,8.0,0.133333,129.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 02:00:00,55.0,5.0,0.083333,81.0,0.79,0.18,0.04,0.0,0.0
1503960366,2016-04-21 03:00:00,48.0,0.0,0.0,0.0,0.92,0.08,0.0,0.0,0.0
1503960366,2016-04-21 04:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 05:00:00,47.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 06:00:00,48.0,0.0,0.0,0.0,0.95,0.05,0.0,0.0,0.0
1503960366,2016-04-21 07:00:00,52.0,3.0,0.05,38.0,0.75,0.22,0.03,0.0,0.0
1503960366,2016-04-21 08:00:00,71.0,15.0,0.25,245.0,0.72,0.28,0.0,0.0,0.0
1503960366,2016-04-21 09:00:00,133.0,26.0,0.433333,1672.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 10:00:00,77.0,16.0,0.266667,255.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 11:00:00,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 12:00:00,73.0,11.0,0.183333,384.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 13:00:00,113.0,25.0,0.416667,1140.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 14:00:00,58.0,2.0,0.033333,12.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 15:00:00,68.0,8.0,0.133333,213.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 16:00:00,60.0,4.0,0.066667,26.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 17:00:00,60.0,5.0,0.083333,96.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 18:00:00,69.0,9.0,0.15,213.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 19:00:00,64.0,8.0,0.133333,100.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 20:00:00,213.0,92.0,1.533333,3541.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 21:00:00,104.0,21.0,0.35,970.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 22:00:00,63.0,9.0,0.15,89.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-21 23:00:00,84.0,15.0,0.25,598.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 00:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 01:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 02:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 03:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 04:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 05:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 06:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 07:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 08:00:00,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 09:00:00,65.0,13.0,0.216667,192.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 10:00:00,54.0,2.0,0.033333,29.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 11:00:00,102.0,34.0,0.566667,958.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 12:00:00,57.0,2.0,0.033333,38.0,0.0,0.0,0.0,0.0,0.0
1503960366,2016-04-22 13:00:00,60.0,4.0,0.066667,118.0,0.0,0.0,0.0,0.0,0.0
